"id","Country","State","County","unit","firstSeen","commonName","scientificName","totalSeen","notes","ChecklistComments","Locations","UTM1","UTM2","lon","lat"
"3027","US","WA","Lewis",152,2023,"Golden-crowned Kinglet","Regulus satrapa",1,"h.o","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3028","US","WA","Lewis",152,2023,"Hairy Woodpecker","Dryobates villosus",1,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3029","US","WA","Lewis",152,2023,"Red-breasted Nuthatch","Sitta canadensis",1,"h.o","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3030","US","WA","Lewis",152,2023,"Red-breasted Sapsucker","Sphyrapicus ruber",1,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3031","US","WA","Lewis",152,2023,"Rufous Hummingbird","Selasphorus rufus",1,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3032","US","WA","Lewis",152,2023,"Sooty Grouse","Dendragapus fuliginosus",4,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3033","US","WA","Lewis",152,2023,"Varied Thrush","Ixoreus naevius",3,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3034","US","WA","Lewis",152,2023,"Vaux's Swift","Chaetura vauxi",10,"","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3035","US","WA","Lewis",152,2023,"Western Wood-Pewee","Contopus sordidulus",1,"h.o","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3036","US","WA","Lewis",152,2023,"Yellow-rumped Warbler","Setophaga coronata",1,"h.o","","Goat Rocks Wilderness Area--Snowgrass Trail 96",615399.876432053,5148326.19318103,-121.496644,46.4786252
"3037","US","WA","Pierce",153,2022,"Chipping Sparrow","Spizella passerina",3,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3038","US","WA","Pierce",153,2022,"Dark-eyed Junco","Junco hyemalis",1,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3039","US","WA","Pierce",153,2022,"Hammond's Flycatcher","Empidonax hammondii",1,"h.o","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3040","US","WA","Pierce",153,2022,"Hermit Thrush","Catharus guttatus",1,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3041","US","WA","Pierce",153,2022,"Pacific Wren","Troglodytes pacificus",2,"h.o","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3042","US","WA","Pierce",153,2022,"Pine Siskin","Spinus pinus",1,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3043","US","WA","Pierce",153,2022,"Red-breasted Nuthatch","Sitta canadensis",1,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3044","US","WA","Pierce",153,2022,"Sooty Grouse","Dendragapus fuliginosus",1,"h.o","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3045","US","WA","Pierce",153,2022,"Townsend's Warbler","Setophaga townsendi",2,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3046","US","WA","Pierce",153,2022,"Varied Thrush","Ixoreus naevius",1,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3047","US","WA","Pierce",153,2022,"Yellow-rumped Warbler","Setophaga coronata",2,"","","Mt. Rainier NP--Summerland",606445.87494524,5190365.73575679,-121.6035461,46.8583129
"3048","US","WA","Pierce",154,2022,"American Dipper","Cinclus mexicanus",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3049","US","WA","Pierce",154,2022,"Canada Jay","Perisoreus canadensis",3,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3050","US","WA","Pierce",154,2022,"Cassin's Finch","Haemorhous cassinii",2,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3051","US","WA","Pierce",154,2022,"Chipping Sparrow","Spizella passerina",2,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3052","US","WA","Pierce",154,2022,"Common Raven","Corvus corax",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3053","US","WA","Pierce",154,2022,"Dark-eyed Junco","Junco hyemalis",8,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3054","US","WA","Pierce",154,2022,"Pacific Wren","Troglodytes pacificus",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3055","US","WA","Pierce",154,2022,"Peregrine Falcon","Falco peregrinus",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3056","US","WA","Pierce",154,2022,"Pine Siskin","Spinus pinus",6,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3057","US","WA","Pierce",154,2022,"Townsend's Solitaire","Myadestes townsendi",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3058","US","WA","Pierce",154,2022,"Varied Thrush","Ixoreus naevius",3,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3059","US","WA","Pierce",154,2022,"Vaux's Swift","Chaetura vauxi",3,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3060","US","WA","Pierce",154,2022,"Wilson's Warbler","Cardellina pusilla",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3061","US","WA","Pierce",154,2022,"Yellow-rumped Warbler","Setophaga coronata",5,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3062","US","WA","Pierce",154,2022,"thrush sp.","Turdidae sp.",1,"","","Mount Rainier National Park, Ashford US-WA 46.86592, -121.65863",602232.965492949,5191138.06563307,-121.658626,46.865922
"3063","US","WA","King",155,2021,"Ruffed Grouse","Bonasa umbellus",2,"","","The Mount Baker-Snoqualmie National Forest, Enumclaw US-WA 47.12805, -121.48080",615220.457976944,5220513.73218222,-121.480805,47.128051
"3064","US","WA","King",155,2021,"Sooty Grouse","Dendragapus fuliginosus",5,"4 chicks","","The Mount Baker-Snoqualmie National Forest, Enumclaw US-WA 47.13735, -121.45850",616891.796243351,5221580.5495944,-121.458499,47.137353
"3065","US","WA","King",156,2021,"American Crow","Corvus brachyrhynchos",1,"","","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3066","US","WA","King",156,2021,"American Dipper","Cinclus mexicanus",1,"","","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3067","US","WA","King",156,2021,"American Robin","Turdus migratorius",3,"","","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3068","US","WA","King",156,2021,"Chestnut-backed Chickadee","Poecile rufescens",3,"","drove short distance to champion beach. Including those birds here;","Granite Creek trailhead;Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3069","US","WA","King",156,2021,"Downy Woodpecker","Dryobates pubescens",1,"","drove short distance to champion beach. Including those birds here","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3070","US","WA","King",156,2021,"Golden-crowned Kinglet","Regulus satrapa",7,"","drove short distance to champion beach. Including those birds here;","Granite Creek trailhead;Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3071","US","WA","King",156,2021,"Hairy Woodpecker","Dryobates villosus",1,"","drove short distance to champion beach. Including those birds here","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3072","US","WA","King",156,2021,"Red Crossbill","Loxia curvirostra",60,"","drove short distance to champion beach. Including those birds here;","Granite Creek trailhead;Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3073","US","WA","King",156,2021,"Varied Thrush","Ixoreus naevius",1,"","drove short distance to champion beach. Including those birds here","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3074","US","WA","King",156,2021,"White-winged Crossbill","Loxia leucoptera",1,"One individual seen with white wing bars in flock of 30 red crossbills.","drove short distance to champion beach. Including those birds here","Granite Creek trailhead",602441.343672781,5260769.01063964,-121.639988,47.492288
"3075","US","WA","King",157,2021,"Turkey Vulture","Cathartes aura",1,"","","I-90 E, Snoqualmie US-WA 47.51270, -121.83391",587800.230898713,5262800.17737938,-121.833914,47.512701
"3076","US","WA","Snohomish",158,2024,"American Robin","Turdus migratorius",2,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3077","US","WA","Snohomish",158,2024,"Black-capped Chickadee","Poecile atricapillus",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3078","US","WA","Snohomish",158,2024,"Common Merganser","Mergus merganser",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3079","US","WA","Snohomish",158,2024,"Common Raven","Corvus corax",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3080","US","WA","Snohomish",158,2024,"Dark-eyed Junco","Junco hyemalis",2,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3081","US","WA","Snohomish",158,2024,"Golden-crowned Kinglet","Regulus satrapa",1,"H.o","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3082","US","WA","Snohomish",158,2024,"Hermit Thrush","Catharus guttatus",1,"H.o","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3083","US","WA","Snohomish",158,2024,"Pacific Wren","Troglodytes pacificus",2,"H.o","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3084","US","WA","Snohomish",158,2024,"Steller's Jay","Cyanocitta stelleri",2,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3085","US","WA","Snohomish",158,2024,"Townsend's Warbler","Setophaga townsendi",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3086","US","WA","Snohomish",158,2024,"Varied Thrush","Ixoreus naevius",1,"H.o","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3087","US","WA","Snohomish",158,2024,"Vaux's Swift","Chaetura vauxi",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3088","US","WA","Snohomish",158,2024,"Western Flycatcher","Empidonax difficilis",1,"","","Mt. Baker/Snoqualmie NF--Lake 22 Research Natural Area",592176.95567191,5324373.99226236,-121.7627209,48.0659789
"3089","US","WA","Skagit",159,2021,"Red-breasted Sapsucker","Sphyrapicus ruber",1,"","","SR-530, Concrete US-WA 48.48200, -121.59240",604017.193886974,5370831.88172932,-121.592405,48.482003
"3090","US","WA","Whatcom",160,2024,"American Pipit","Anthus rubescens",2,"","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3091","US","WA","Whatcom",160,2024,"American Robin","Turdus migratorius",9,"","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3092","US","WA","Whatcom",160,2024,"Cedar Waxwing","Bombycilla cedrorum",6,"","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3093","US","WA","Whatcom",160,2024,"Common Raven","Corvus corax",3,"","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3094","US","WA","Whatcom",160,2024,"Dark-eyed Junco","Junco hyemalis",4,"","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3095","US","WA","Whatcom",160,2024,"Red-breasted Nuthatch","Sitta canadensis",1,"H.o","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3096","US","WA","Whatcom",160,2024,"White-tailed Ptarmigan","Lagopus leucura",7,"2 young","Pika, 3 marmot (2 young)","Mt. Baker--Ptarmigan Ridge",593593.684083677,5409761.90044809,-121.7246178,48.8337755
"3097","US","WA","Whatcom",161,2022,"Chestnut-backed Chickadee","Poecile rufescens",1,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3098","US","WA","Whatcom",161,2022,"Dark-eyed Junco","Junco hyemalis",1,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3099","US","WA","Whatcom",161,2022,"Golden-crowned Kinglet","Regulus satrapa",1,"h.o","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3100","US","WA","Whatcom",161,2022,"Hairy Woodpecker","Dryobates villosus",2,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3101","US","WA","Whatcom",161,2022,"Hermit Thrush","Catharus guttatus",2,"h.o","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3102","US","WA","Whatcom",161,2022,"Northern Flicker","Colaptes auratus",2,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3103","US","WA","Whatcom",161,2022,"Pacific Wren","Troglodytes pacificus",2,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3104","US","WA","Whatcom",161,2022,"Red-breasted Nuthatch","Sitta canadensis",1,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3105","US","WA","Whatcom",161,2022,"Sooty Grouse","Dendragapus fuliginosus",3,"2 male h.o, 1 female seen","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3106","US","WA","Whatcom",161,2022,"Steller's Jay","Cyanocitta stelleri",1,"","","Hannegan Pass Trail",603094.962695865,5418263.99917983,-121.593042,48.908731
"3107","US","WA","Whatcom",162,2022,"American Robin","Turdus migratorius",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3108","US","WA","Whatcom",162,2022,"Bald Eagle","Haliaeetus leucocephalus",2,"1 h.o","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3109","US","WA","Whatcom",162,2022,"Belted Kingfisher","Megaceryle alcyon",1,"h.o","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3110","US","WA","Whatcom",162,2022,"Black-capped Chickadee","Poecile atricapillus",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3111","US","WA","Whatcom",162,2022,"Chestnut-backed Chickadee","Poecile rufescens",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3112","US","WA","Whatcom",162,2022,"Common Raven","Corvus corax",2,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3113","US","WA","Whatcom",162,2022,"Dark-eyed Junco","Junco hyemalis",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3114","US","WA","Whatcom",162,2022,"Gray-crowned Rosy-Finch","Leucosticte tephrocotis",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3115","US","WA","Whatcom",162,2022,"Olive-sided Flycatcher","Contopus cooperi",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3116","US","WA","Whatcom",162,2022,"Pacific Wren","Troglodytes pacificus",4,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3117","US","WA","Whatcom",162,2022,"Pine Siskin","Spinus pinus",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3118","US","WA","Whatcom",162,2022,"Rufous Hummingbird","Selasphorus rufus",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3119","US","WA","Whatcom",162,2022,"Vaux's Swift","Chaetura vauxi",6,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3120","US","WA","Whatcom",162,2022,"Western Flycatcher (Pacific-slope)","Empidonax difficilis [difficilis Group]",1,"","","Indian Creek to Egg Lake",614031.117051506,5419622.30763135,-121.4434694,48.9190285
"3121","RE",NA,"",163,2024,"Barau's Petrel","Pterodroma baraui",1,"Few flew inland","","Le Barachois",660830.29307836,-17686960.270379,55.4539311,-20.8739398
"3122","RE",NA,"",163,2024,"Common Myna","Acridotheres tristis",6,"","","Le Barachois",660830.29307836,-17686960.270379,55.4539311,-20.8739398
"3123","RE",NA,"",163,2024,"House Sparrow","Passer domesticus",2,"","","Le Barachois",660830.29307836,-17686960.270379,55.4539311,-20.8739398
"3124","RE",NA,"",163,2024,"Tropical Shearwater","Puffinus bailloni",1,"","","Le Barachois",660830.29307836,-17686960.270379,55.4539311,-20.8739398
"3125","RE",NA,"",164,2024,"Reunion Harrier","Circus maillardi",1,"","","Nouvelle Route du Littoral, Saint-Denis RE (-20.8881,55.3855)",667932.270416007,-17685318.6130391,55.385521,-20.888137
"3126","RE",NA,"",164,2024,"White-tailed Tropicbird (Indian Ocean)","Phaethon lepturus lepturus",1,"","","Route du Littoral, La Possession RE (-20.9063,55.3626)",670301.362002153,-17683279.4797721,55.362552,-20.906338
"3127","RE",NA,"",165,2024,"Common Myna","Acridotheres tristis",2,"","","Aéroport Roland Garros;Aéroport Roland Garros",654187.400408576,-17685012.8464921,55.5176004,-20.8920955
"3128","RE",NA,"",165,2024,"Mascarene Swiftlet","Aerodramus francicus",1,"","","Aéroport Roland Garros",654187.400408576,-17685012.8464921,55.5176004,-20.8920955
"3129","RE",NA,"",165,2024,"Red-whiskered Bulbul","Pycnonotus jocosus",4,"","","Aéroport Roland Garros",654187.400408576,-17685012.8464921,55.5176004,-20.8920955
"3130","RE",NA,"",166,2024,"Common Myna","Acridotheres tristis",4,"","","Auto selected -20.90102, 55.58907",646744.383147081,-17684091.5563355,55.589065,-20.901023
"3131","RE",NA,"",166,2024,"Red Fody","Foudia madagascariensis",2,"","","Auto selected -20.90102, 55.58907",646744.383147081,-17684091.5563355,55.589065,-20.901023
"3132","RE",NA,"",166,2024,"Reunion Harrier","Circus maillardi",2,"","","Auto selected -20.90102, 55.58907",646744.383147081,-17684091.5563355,55.589065,-20.901023
"3133","RE",NA,"",167,2024,"Malagasy Turtle-Dove","Nesoenas picturatus",1,"","","Auto selected -20.93089, 55.43381",662862.392167964,-17680635.8067282,55.433809,-20.930887
"3134","RE",NA,"",167,2024,"Mascarene Paradise-Flycatcher","Terpsiphone bourbonnensis",2,"","","RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3135","RE",NA,"",167,2024,"Red Fody","Foudia madagascariensis",6,"","","RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3136","RE",NA,"",167,2024,"Red-whiskered Bulbul","Pycnonotus jocosus",1,"","","RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3137","RE",NA,"",167,2024,"Reunion Bulbul","Hypsipetes borbonicus",2,"","","RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3138","RE",NA,"",167,2024,"Reunion Gray White-eye","Zosterops borbonicus",5,"","","RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3139","RE",NA,"",167,2024,"Reunion Stonechat","Saxicola tectes",5,"","","Auto selected -20.93861, 55.43125;RN de la Roche Écrite--Mamode Camp",662955.432773944,-17679544.0261807,55.4328119,-20.9407401
"3140","RE",NA,"",168,2024,"Common Myna","Acridotheres tristis",2,"","","Auto selected -20.93035, 55.30359",676407.385550653,-17680557.4561223,55.303585,-20.93035
"3141","RE",NA,"",168,2024,"Zebra Dove","Geopelia striata",2,"","","Auto selected -20.93035, 55.30359",676407.385550653,-17680557.4561223,55.303585,-20.93035
"3142","RE",NA,"",169,2024,"Common Myna","Acridotheres tristis",2,"","","Cap de le Houssaye",683095.632794615,-17670722.0766422,55.2382493,-21.0185259
"3143","RE",NA,"",169,2024,"Red-whiskered Bulbul","Pycnonotus jocosus",1,"","","Cap de le Houssaye",683095.632794615,-17670722.0766422,55.2382493,-21.0185259
"3144","RE",NA,"",169,2024,"Reunion Gray White-eye","Zosterops borbonicus",4,"","","Cap de le Houssaye",683095.632794615,-17670722.0766422,55.2382493,-21.0185259
"3145","RE",NA,"",169,2024,"Village Weaver","Ploceus cucullatus",1,"","","Cap de le Houssaye",683095.632794615,-17670722.0766422,55.2382493,-21.0185259
"3146","RE",NA,"",169,2024,"White-tailed Tropicbird","Phaethon lepturus",1,"","","Cap de le Houssaye",683095.632794615,-17670722.0766422,55.2382493,-21.0185259
"3147","RE",NA,"",170,2024,"Common Myna","Acridotheres tristis",1,"","","Auto selected -21.05679, 55.22274",684661.203437423,-17666467.8717328,55.222735,-21.05679
"3148","RE",NA,"",170,2024,"House Sparrow","Passer domesticus",3,"","","Auto selected -21.05679, 55.22274",684661.203437423,-17666467.8717328,55.222735,-21.05679
"3149","RE",NA,"",170,2024,"Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",2,"","","Auto selected -21.05679, 55.22274",684661.203437423,-17666467.8717328,55.222735,-21.05679
"3150","RE",NA,"",170,2024,"White-tailed Tropicbird","Phaethon lepturus",4,"","","Auto selected -21.05679, 55.22274",684661.203437423,-17666467.8717328,55.222735,-21.05679
"3151","RE",NA,"",171,2024,"Red-whiskered Bulbul","Pycnonotus jocosus",1,"","","Pointe de l'étang-salé",673029.210625368,-17642713.2860324,55.332247,-21.272467
"3152","RE",NA,"",172,2024,"Common Myna","Acridotheres tristis",11,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3153","RE",NA,"",172,2024,"Common Waxbill","Estrilda astrild",4,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3154","RE",NA,"",172,2024,"Eurasian Moorhen","Gallinula chloropus",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3155","RE",NA,"",172,2024,"House Sparrow","Passer domesticus",2,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3156","RE",NA,"",172,2024,"Madagascar Buttonquail","Turnix nigricollis",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3157","RE",NA,"",172,2024,"Malagasy Turtle-Dove","Nesoenas picturatus",3,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3158","RE",NA,"",172,2024,"Red Fody","Foudia madagascariensis",4,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3159","RE",NA,"",172,2024,"Red-whiskered Bulbul","Pycnonotus jocosus",3,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3160","RE",NA,"",172,2024,"Reunion Gray White-eye","Zosterops borbonicus",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3161","RE",NA,"",172,2024,"Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3162","RE",NA,"",172,2024,"Striated Heron","Butorides striata",2,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3163","RE",NA,"",172,2024,"Village Weaver","Ploceus cucullatus",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3164","RE",NA,"",172,2024,"White-tailed Tropicbird","Phaethon lepturus",1,"","","Étang du Gol",666931.970279992,-17640727.0372426,55.3908026,-21.2909778
"3165","US","CA","Merced",173,2021,"Osprey","Pandion haliaetus",2,"","","San Luis Reservoir SRA--San Luis Creek area",672398.32663488,4105845.375487,-121.0604095,37.0830505
"3166","US","OR","Deschutes",174,2021,"American Robin","Turdus migratorius",2,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3167","US","OR","Deschutes",174,2021,"Canada Goose","Branta canadensis",16,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3168","US","OR","Deschutes",174,2021,"European Starling","Sturnus vulgaris",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3169","US","OR","Deschutes",174,2021,"Gadwall","Mareca strepera",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3170","US","OR","Deschutes",174,2021,"Mallard","Anas platyrhynchos",7,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3171","US","OR","Deschutes",174,2021,"Mountain Chickadee","Poecile gambeli",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3172","US","OR","Deschutes",174,2021,"Mourning Dove","Zenaida macroura",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3173","US","OR","Deschutes",174,2021,"Pied-billed Grebe","Podilymbus podiceps",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3174","US","OR","Deschutes",174,2021,"Pine Siskin","Spinus pinus",3,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3175","US","OR","Deschutes",174,2021,"Red-winged Blackbird","Agelaius phoeniceus",10,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
"3176","US","OR","Deschutes",174,2021,"Savannah Sparrow","Passerculus sandwichensis",1,"","","Sunriver Nature Center",624650.902291951,4860267.35413522,-121.44825,43.8849722
